cluster_id,size,volume_score,primary_zip,earliest_date,latest_date,representative_text,sources,urls,source_count
18,3,0.0,8401,2026-01-07T00:00:00,2026-01-13,N.J. is fighting back against Trump and ICE with 3 bold proposals - NJ.com. N.J. is fighting back against Trump and ICE with 3 bold proposals NJ.com,['Google News'],"['https://news.google.com/rss/articles/CBMivAFBVV95cUxPNGZSQUFHUFF2YUJfdzZ2bUlwTGZBcDhPSUtrMXRCSXRFUXZCanNLZ1VLX0RJWWQ3TnNIUTN1MXFSSHNNV3JoNmFuR1hUcWVBTy1DakdBNzZweFB6RmJCUURYd2xYTEwwa29jV3ZJNWNQVENuY0R6Uk1pZG9BempmelJUVnhNeXhHbGpwYTlnQ1R5SmVFNTl2ZmVwam5FRXZZRnVqaWZJTVZ5QXBuOUNmeUttWi1hY1ZfN2pibNIB0AFBVV95cUxOMVVzeDRnLXNObUh3cEhzc3lIN3N6UUpoei1JOGR0X3gybElrTWFKVGRYNVZ4TjdiTEZFTWhrSVUtTHVSeFk2bHUxQ190cUdadXFfT0hhSVJpLWRoRVNDa3hNU1V1ZHdtN3NZOTZ4cnM2VExMUmhaM1VkT01qNU43X2lWaEFkbkxadXNNOVRTMzZ6TnUxamxCOXlTdHQ0OWZiUkdxVVZ6MklNVDB5SXJiOU81QnBhUHZIUjNwMWJLMFFWSUdZQjB2NnJHMmd2aWR3?oc=5', 'https://news.google.com/rss/articles/CBMipwFBVV95cUxQQi1SVWdTWGVQTmdjcV9uQ0JRN05GeWEzUTRhMUs4N3labjRHRmpFOF9hWE9wdEVmS2c0dV9HN1puS3JMTGdwdC10d09VT0U5MWV3NFlXV2xoR0ZjUFhrdGh3YWRBWlRTZzZaOGhndV9OLXBXR1hhdDIzY3F5V0V2NXRWbW1iY1FvQk9YcnRFdF90eGljR2pxNzdZOG5zcVRWVXEwWnRWMNIBuwFBVV95cUxPNEVEUEZpX3I1VEhtWjVMR2NETWFLUUd6WmlHeU05dlJfSkdyOGdEblljM0szcjRTVFkybFhuRE5tb1BJZndvVVhWbWJLckxQdGR3TkpmWjJ4R3NlUzdJZGJIZTlINFE2ZDhoSnNBV0Q1R2FrcS1rVFNuc1g1QnZxS19LNzdjcUpheXBfaEp4dklLWjh1dkJ6UkxBRTRHcXRjcGFuWEdsckVZMVN5eHgyMGtycG9WLXN0Vmlr?oc=5', 'https://news.google.com/rss/articles/CBMirgFBVV95cUxNbTRMZnprRDd2Ykhtcm5pVVdxbDdoNnoyS1VfTjhXVmFVMzZXVmJnWXY1TXdzZ0x0YWJJQmk5YmNBWUJSZ1B4LVlqZWdnQm5hWks2UXdLRzRQODRhbDliUHFKNGlSdGw2emFxZnQ5eDBjeUhpRWdFc1pIMEZGaVFzc01UblhhWjVVbExWVEhGUW9WUmdOY2ZZSlE5YWsybFdGQzQ2Umo2Zi16aGtKRVHSAcIBQVVfeXFMTTZpNENpWTJnM1hLWVdJak1pUW92Nk9oUF9RVlRsekxPSURPWlM4S1dadnJ5X05KczBTV3I3RHZEVUZCZXhHWDVLZkpRVGE3UkdVWGlKWjduUFJzcUw3MkRVTkxzY3VXYWpKUDNNanpXdmswRnJvRlhRRkZoN2RBYzcwc0h3Y01Yd1RKWDJENXBHYThuVXA4LTlQZ0szbUU0YWNxV0FCRS1JUzJOZGtUMC1QQ2o5UDNpVURhQml5LWdQemc?oc=5']",2
25,2,0.0,7060,2025-06-13T00:00:00,2025-06-16,2 people recaptured after escaping New Jersey immigration detention center - PBS. 2 people recaptured after escaping New Jersey immigration detention center PBS,['Google News'],"['https://news.google.com/rss/articles/CBMirwFBVV95cUxOdjhYYlZXWkhTN0UtZnlxd2Y4VjZEN3lnOUxoWkdCSFhuaHF6OWdfZ0EzMTdWVU1GRnlzTHdsQ3pSeWxCYjg5TzlZUFc5WDZLdHBnLVI3RkwyUXczU0sxQzRKTkFfdVdNcGdlUW1rV3pjT096dE1WNFZDdFEtM2k5SzJTa1ExZmxLYUxtQWY4RERSRlo4aDVOT0VYNERLMjNzMjYteWFPU21vYTYyWUJv0gG0AUFVX3lxTE1xRjhoazk0VHlralR5UUw4dUtNNW44UkI2c1NhODV0SFR2ak4yMi1yZmNqWktjalF5U2JlMVEtX2gwNFRnODMyQjdVMDJPRzYyaWl0elBSTktjSTYyRV9RenZ1QklLMGRhb2ZFM2VNcVZ1Q3lZYWFTaVM0bHA3ODhYOW5IMWVGcFFOSTV1bU9yc1RkcnJTQnNQRTNHVTJuaHBrUFVjc3NHYkpFWE1EYzUxbWR4dg?oc=5', 'https://news.google.com/rss/articles/CBMitgFBVV95cUxNTWhfS1VacUMzWlo2LThUNExHTXZkS1VXcFRQM2Rzck05YmFCRmJNZ2NwSmpVaW5YWnI3OEN3MzBKR0J0VW5wRzlCa3hpeE9nLURQck8xQzhVLVktT045MW9lSmxVSGU0ZzdwR2ZhYmllVnJlR2hYd0F1TklYYlRoTWgtZS11VVdHdzZvZWo4MlVpMXFiRTBkdV9hYTZ2S3IzeEYzRkJRMzN2Wk1FTzRCdFc3NG01Z9IBuwFBVV95cUxORnFRT1NxdlZ5NU5IQ2RFX2J1cWtteTFWWVFrNGZRcndINEZRbHNrSGp5WjZqREFSWmg1cWZ2cWJ2VC1sMVpJaXJ2RTdoUzltWkZwa1RINXIxMUREUFFZQzJRbVdPQzBQeml5VlhFdFVBTjRQdlFrQTFPNlpRYnFRQkxWdklFc1NONUMwcVc4THNaSnlaZHdHelBhNkZNUWEyOHpJODZMV3VtS3ZnUG9oTlR3Ynppa0FnOFFB?oc=5']",1
21,2,0.0,7102,2025-08-05T00:00:00,2025-09-04,Archived: ERO Newark arrests 33 criminal noncitizens in week-long surge operation - U.S. Immigration and Customs Enforcement (.gov). Archived: ERO Newark arrests 33 criminal noncitizens in week-long s,['Google News'],"['https://news.google.com/rss/articles/CBMipAFBVV95cUxNRUs1S0hwTWlNU3ZvZnhGNnZ5YXBTd1Y5LXVxb0l1YVdJV2dDYUhFQ3o0ajlCVlc4dmwzcjZHbDM5VkRwalRDX2lLcTFPR0loSk5qSlgwYlU1Z0taaFFKT0EweWZtTmxVOUlWTHdNZjFZT19vLUFkMWNvVUt1LXV2R1pmSS1SS2liQnc5OUhwVHA3WHk4dW5keVdlMS1NQWtWRmRDOA?oc=5', 'https://news.google.com/rss/articles/CBMirwFBVV95cUxORlNWQXdoX3ZzOGdSMkVLT2hGaVZNZ1plQ09EMFVGdFZtRWN1emZva0YxZWxLbGFDZV9uT3lJdW1GNlhDMmZaSlREWUlSaFZtcGRVa2ZxSTFCUDR5ZU9GajdTa3pFUmJTMVVsTVh0RWl2V1F6RGthSFVGY0JDUnpiRW80azJBUWZ2V1RRLTFqLTdqcDRVSjJNenJoMVdPUGpXaEhRRXVHMzBPUktSQmJV?oc=5']",1
90,3,0.0,7060,2025-05-23T00:00:00,2025-08-06,DOJ files lawsuit against ‘sanctuary’ cities in New Jersey - NJ Spotlight News. DOJ files lawsuit against ‘sanctuary’ cities in New Jersey NJ Spotlight News,['Google News'],"['https://news.google.com/rss/articles/CBMimwFBVV95cUxQVU5lWU5IWlg0QUdNNjFlMW9fTVg5dGtyX0R4MzhGN3JVXzBWM3ZvUnFZMVJRRWNhNHVyZ3FoWVhEOTk5eFdaTHBianM0ZFpZdWM1SDhYOFEtenc3YTBPMDNyanlFTlY4cV9sWWRNcnlrTjRZQjJyVHRhSUw2Y1o0OXhwS1R5MndjckdrX3daelNpYnJsTHFicHJvOA?oc=5', 'https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNjJtWGdLa0YtclVoUE9rR01pOFpaWTRfZEVWMnlxeTNGaDhoSVgzcWpoVHdEcXRDTm56cWE3T2t0eHR5WGRsaERPWVV2ZWt0TjhYLUhZZjRyaXFfSUlxbkUzVjVESW82TlZBZzJhRXFvUXJXQmRQWHBfRENwdVlydElGckJ0cDl1d3NCUWk5aHpfY2FGSkh0d29GcEs3U0R2c2JNODU2ZGxlbktCMnVBUWM0QVgxM3JzQ29R?oc=5', 'https://news.google.com/rss/articles/CBMioAFBVV95cUxORU9TcEZqazdkNE5taUtLVzhnS1l4UlZjMjB5YUJINVdZTXBseEM5S0JzLWJxQmY3U19vV3laNzVZZ19QSmxnX3VwZmpJTHdlaHdJWFBaVDBnSENjT2hxUDg3alhmTHlfZ2tHMUdXakxlLWdBaXNaaU1yV09iOHVTX0szczg4X1otbFNxbG1qcm9nUk9tcUp4Q2xTZTViNzho0gGmAUFVX3lxTE8xUFNrUVlBdUpWem5ZOGhPZFZCZ1VLOVRvNERZbi1FYzRuOXY0aFVfSkZUeThDaEJuSWFwT3pVVE54T0hGZ0RwbWNjNURjVUItclcxVXlqaDVjRnFFZVdqZENVOG80bHNRSmp3bWVtX1VnVWVndUU3bGgxcjZWMmVYOXB3eDBKN2o3YkFESEU3elY5NzJCWDAxRW5wRDJKYk5FQVZsSlE?oc=5']",1
92,3,0.0,7060,2025-07-24T00:00:00,2025-07-25,Trump Administration Sues Adams and New York City Over Sanctuary Laws - The New York Times. Trump Administration Sues Adams and New York City Over Sanctuary Laws The New York Times,['Google News'],"['https://news.google.com/rss/articles/CBMihAFBVV95cUxNSmFCeHk5aVBpMUYxQXBqWlFaVDZ0U0Yzc1lrRWh5RUZUTEJMY0F6S2Yyb2YwYzdTY2tFQmNlTFJ6eXRGaVZ4dWtkX2ctRlRpUnZNVXlubi01dk1fUDlHdmJyZDZkVGx4ZFJKMG5sMVFEYnNLWGE5eVE2d3JZWS02S0hzWmo?oc=5', 'https://news.google.com/rss/articles/CBMihwFBVV95cUxObVp6UW5MNmVlQ2JLa1AySENvRmtRVVRSaHg2ZTl4U1A0OUI4OGJUN1h2UEFJbVNVWU1BNDRGb1JENi1WLTIxeU1NOXp4a01RazVRZlZFVDdxYVNsMHZldzJEQm9zNDZ4a1pMcG90d0w2YkUteTNZeGV6TVVrSE5qa3hybWpJMHM?oc=5', 'https://news.google.com/rss/articles/CBMiugFBVV95cUxObC11R05zV3FDaVRNeV9QcWxiaHp0ODZLTUtRZTZuVV9rNTI0bG9qWHFBOWxRamlhcjdhR3N5VFF2SkFQTFpPZlFUWU5JYUZleXNucGYyblpYclI1WU5xRldOYUtNQnVxNkV5UGpXYWFyVndhdlpOUGlnaUxaY2lyWVhITnNLZWxJQW5TRkhrWklnWTBXbjgtMUpOdi1jdTJyS29sUDdZNl9zVjIydHJRQ3dlYjB1eHVkaVHSAcIBQVVfeXFMT3pNQ0RxY3ZWVU1aQmlJVDlKcWdySE41YnZHeGNucDR0cDJvamwxLUFJWTI5dGJTZ2hCcWVraldJRFlWZjE1ZDgzdVhJVm9KUkJUVVF3N1lnYW1ObUI2RE9DWnh1X2lmMldjWDJac1pQQm92N0V4UUVoeHBXOUp5bVNBMFVUVEhEbDVaYkNSdDFxN3RtWGk0MXJnTWtUU1U0d2dHVFY5M0ZyUGxrR2s3QXh3Y0tuQTVCMGdwd1VUSnl5Q3c?oc=5']",2
94,2,0.0,7060,2025-05-23T00:00:00,2025-05-23,Trump administration sues 4 New Jersey cities over ‘sanctuary’ policies - AP News. Trump administration sues 4 New Jersey cities over ‘sanctuary’ policies AP News,['Google News'],"['https://news.google.com/rss/articles/CBMiqAFBVV95cUxQcVRyN2RybE9FWTdjQ19JNU1YVTE3cXpjQkdOZjh4UXgzR1V6UmFraG9KRGE2N2FUbDhHOFRxR2plWlgwLWxmUlZrQzRSQ0xYV0NyMnhmdUEyZUpramlOdFpRdFR4QzQ1aXZlYU9KNEE2Yi1taV9YSzNYdzloUEd0UFprdXNzQlZqaWNCSFEySTdrcjVaYWNZck1jdjZUSlR6X2lqM3FQbjE?oc=5', 'https://news.google.com/rss/articles/CBMiwAFBVV95cUxOVVlfSGNBbWtHLVRfVUhIcDhZZUFHX004TlRYUGN4bUdFVE5LYUliQzN6T0dJanpaSHZkaFVIMUJQcWw0b2t1djN1dVJqRGJzT1N1cVd6T1o0WG9oemljcXcwc3ZfS3h0MjNsLXdQTEprUjNTYTR0ZDBTUVB4ck5PODQ4U2VuNENFdVRua1hCOGNrT2dmZ1cwbXVPUTZkaVRPekxQNnI2Z291NFJqcVI2cW9Sa3ZLdV9RVlVjNDFNeEc?oc=5']",1
27,4,0.0,7060,2025-07-18T00:00:00,2025-07-21,South Jersey military base to temporarily hold immigrant detainees - WHYY. South Jersey military base to temporarily hold immigrant detainees WHYY,['Google News'],"['https://news.google.com/rss/articles/CBMifkFVX3lxTE5JTFJjY2Mwd2VIWGM4b0txSUt3Skt4cG1Kb0pOQjFEMVluTE4wYVBOcUsxQm5hRDVJRkVlVktZZ3pvblZwUWdINTROZUlMNjhsYnBNY1FTdTFfRkNBNDF5RDZBRXJKV1dRa1RlNmRTMS0xV3E0TjRfTnFibmgxdw?oc=5', 'https://news.google.com/rss/articles/CBMihgFBVV95cUxOSlpWa3FsR3owWXpxNktVVXJ5VUN6dUJWc1ZlQ2hHN3Y0R0U4a21HNjNYX1hMTDNfVmlzOEF4Sm5FZDhKdDRnZHdaU2RyNUpZb1NNVDBKandXRTZzQmNLcUNrbTkxY1lJMjVENURzcHVpc1JHTTdSLVFCdVNlV2hCU1F4VjRodw?oc=5', 'https://news.google.com/rss/articles/CBMiygFBVV95cUxPeGE4SFE0U2NlYkFHbkdpcTFmaUF4ZjhKYmROd2hiVW1qMnlsSFFuU2t2VmFKMFBBOU0zRjJ0VlB6REhZNk5JaUZBS1R0NFlHV2FDajFhS3BneHV2TmRya3lyLXJDdFgxWTJwb21xQXBlM2xDV193QnVyZ2ZsUkczUkdBRHdzck9CZW5pU3czZmNDTXAwOFFSeW1wb2ZsUm9qQktEWnRPNHBYd3A1MXNpSmRqWmdfM056RDR5Vm1HVGtPa3RaS2duSU5R?oc=5', 'https://news.google.com/rss/articles/CBMiwAFBVV95cUxORDBELV95Tm5yMVU4SkZsLUJPb21xdFYxbnlYdzJJUTNpZm5objFnY1BJTnNMOEJwR3NXenVRZmliTkJPWnNETXBRN3FnRThJck8tbElnV1VLT2J4SGZaSzVSNzJJaS1JWDRqUFgwUzFvSGtueW9sNU5NclNzRUkzanI2TUloMDhJU3FDRzVjVGVRNXJ4Wnhhb1lOcHM1bzB3OTVrSDBIM3ZfSS1pTFN4NTdMMExwTGpTWnpnWmVNakI?oc=5']",1
16,2,0.0,8540,2025-08-11T00:00:00,2025-08-11,"After ICE raids, Norristown, Princeton residents step up to aid impacted families - WHYY. After ICE raids, Norristown, Princeton residents step up to aid impacted families WHYY",['Google News'],['https://news.google.com/rss/articles/CBMilAFBVV95cUxPNmdnNnBpdHQ5UGNCOHU1YTZGVS1aNnpWbzRFWDN0ZDZVMkRGZjlqTEEzenNhNDk1bEVTd2xUeG90YTNwZ04yc1RQenk4MGZXUHU5NlAtN2dzR0FsdFdNbVVibXY4N0xrbjhQOUxqRDhZN0pJRUVZNFdWWHZnaVNPanJGQkFCTmtIeVF4X2xvZjVzWFpN?oc=5'],1
76,3,0.0,8817,2025-07-09T00:00:00,2025-08-21,Dozens of workers detained by ICE in raid on Edison warehouse - NJ Spotlight News. Dozens of workers detained by ICE in raid on Edison warehouse NJ Spotlight News,['Google News'],"['https://news.google.com/rss/articles/CBMiogFBVV95cUxNNnFlcjBUd2F0NGc2UzhjZEs1YWoxSER4ajJsbHBGT2xlZTFzV2hMUndiUjcwRjlvRHF5eTlxbVJDYkkyMlV6MFBMQmNDUGZwWEtWZ2Q1Ym1fcm1lX0pfenEyZUM4a1VtN292NHVmM3NCUjJLbE9wT09nRG02aEVfWkh5RVFsUDd4eXV6TndJRGJtTlJUcldjckZPVWwwMVgxQ1E?oc=5', 'https://news.google.com/rss/articles/CBMioAFBVV95cUxQcllHRVRFc3dXWVIydDNRaFpBcnVISVE3Sy1SU2xNU09OcW8zbVlTanlWSHhWeFYyLTJrVTdHUjNoSzg2MDNmZ1pmMVpXS1FNcXN6MXl1T1JOMTlsb25BV3VBVzlPLUMtbVFYUmxvaXlfclE0ckwza1BNaVpNblRZeEdCeVhna3hXR3hqeWJVRGJiQk95aUVuSXB2VGlfaXZ5?oc=5', 'https://news.google.com/rss/articles/CBMirwFBVV95cUxOY0tNRFlINWlyTXNhTWtMdVoyd0ZITXpaT3hiVXBUaGRRNG5QeXpfM1hBbFowbmN3Q0tGZXRmcUkzd1B2VnkzemJ3bndsN1F3QkYxUEp1NkRYbUljUVlTRXdpM0FpaU1rRndqWjR2dDhLTU9qbGxxLS1DUlFjcndoNEdTU0d1U1VpYVlyWWl5MHNwZnZoMzVJaTd0dGV1S1RfVXZvZWZSNGx1NEZiMDdz0gG0AUFVX3lxTE1sTHdZTnhLbGJKRUxtWWdzNlk2ZlVOeFVlX3FmVmczV2dyX3FGdHo1M0l4QWhaV2dubHFzMTF2SC1Jc1pyNEtVR0ZSS0Uzdl9BVS1qcUM1d2MwTlI2cmY5MTJMUzBFVEZxZGwwTGVWX1NSQjZTZVJhbk5yWkM2SC16bDZ1NEpqQmZlMlNwcl9jcG1jTU5hOVJyLWJmcUFPenNiMndYVDZ6eEFxRjc4bVl5ZW1zTA?oc=5']",1
56,2,0.0,7060,2025-08-11T00:00:00,2025-12-29,ICE raids and protests: Look back at immigration in New Jersey in 2025 - Bergen Record. ICE raids and protests: Look back at immigration in New Jersey in 2025 Bergen Record,['Google News'],"['https://news.google.com/rss/articles/CBMiswFBVV95cUxOWExXUnlwc2VyRWVUc0F6TWJvamtCM0w3T2prYS1USWRLZ0lqcnhaSHJWWnN5NUYtSjl5ejYyUXh5c25ZTUpCRHRRaWN5bGxzU3Y4Si1HemcyZWVrbmh1cHFIcnRGZ0FFVzNRVzcyeEVfUndBNjhvZE0xTUlBWklyeFFCWTV1eEJZNy14QmZ0YWtYaTJ4M3ZiWE5RMnF3c21CVFdWc25FMnRoVV9BQjFGa0N5dw?oc=5', 'https://news.google.com/rss/articles/CBMizgFBVV95cUxOcmlzTVBXWGxvN3pBLUI4ZTdiVXBlVWt3YUZYSmFPVnVaYThvWi05bDNDUVpFYXRjVkd6NWJUUWk0U3JEbk5uZDdoV1gweWRURVJHZThTdk5RS0pGeHZWMThMWlJYUjVXZk1fNDZqZE85SldYbWloVmxOM0F4RndhdTNub3lGcng3WEhhWGlqZWVNZEIwYXVzTXpvUnZmTkVxTEc2UDJncW5zcE5xVDh4Y1dmRVFYTDNHa1JzREpxdmtmUG16MmNMbWg3S1NPUQ?oc=5']",1
89,2,0.0,7060,2025-05-30T00:00:00,2025-05-30,21 New Jersey spots included in federal list of targeted sanctuary towns and counties - Bergen Record. 21 New Jersey spots included in federal list of targeted sanctuary towns and counties Bergen Reco,['Google News'],"['https://news.google.com/rss/articles/CBMiuAFBVV95cUxQZTNUYUNjV25aT2hDX3ktRTYxQmtzeGw0S1RrY1JLd1dwb0s1MjhrZ1RDbG55Z1h3bDIzTThfQXlVUzF3TlZlQnNwbkEtaTdzcVEyVjZNMHRFLW1fLWxiUlV5WGVpcWhuZnYxZk83RTJtZE9mdXNJOENaOExSajJId0hpQlZ4ZjFtYjd1emc1M0tiUmtycWRHaUFzbFF2NWx2bUhCdmwxTzFnb2hSZU9sSUx5UUJkd21r?oc=5', 'https://news.google.com/rss/articles/CBMizgFBVV95cUxQUjF5OGVzc0xpYzM5NzFETUVCSWZ5NlotblFsM0MtdFBmMWVybGZGM3c3cGFGRUR6aGNtR0VFNVRNVElKT3BiQmtmQmZPbnZNSDRDTF81a2pVWDFnR1R2NUdXQzZWb3owQjRoT2RXcXgwQ1gtSy1jTDNhaGwtMXFfUmNFU0xMT0ZDeTZKVW1LZVBZb3ZROTA2MnFKbU1ld19vNGR5WGd4YjB3d25PTGI1cHFXUDdGcDI3Vks4Z0JqS2ppdGxQVlk0T2tIQmhkUdIB4gFBVV95cUxQYzVsa0lpcXZLUWRhbDVldzNyeGVNZ2ItUlFQVmZYX2dNSVFqbUxyVlRxYjk1dGFJNWozUGVkWnhTZlE2Rm9BdFpoNkRva01NTUI3SThMVTh3MWlpNjJyNnhyenFoRmRLT0JxbktZZk42SDZ2U0J5ZFNlbHJKcWZzdFRjQ1dQMEc2NndMZEQ0Uzlkd09yQVgyZmFlOUQwa2ZDM200SUx0RG1oai1USjJMNGRzV2psS3RpLVFRam5kVzJKSy05TFJsbTdzQlhxd1pnWEZHaEE1cnZLYkNFTHJnN0JB?oc=5']",1
84,2,0.0,7060,2025-07-03T00:00:00,2025-09-30,Justice Department Sues Los Angeles Over Sanctuary City Ordinance - Law Commentary. Justice Department Sues Los Angeles Over Sanctuary City Ordinance Law Commentary,['Google News'],"['https://news.google.com/rss/articles/CBMinAFBVV95cUxPc2VqRVN5UTRxMTVEVFJMX2xoYzNOMlhteDRaUmFGN0J0QTZNam4xMlNLeHlzY20xYnFIQm5kQ09keDhqZVc1Zm9qd2RPdUd3RER2ZkdndFdrUXRDQnZZM21Dck9ZZVFlcHB1R1huUXdiY2NKRGpxV3VJQjNXd2tlcHpuelMtUldYVmZLN1FVV1AzSm5IaWNaMWJfU0c?oc=5', 'https://news.google.com/rss/articles/CBMipwFBVV95cUxQcmVYaE90WDZ5NWc5a0tsT3YxZF9DSlJmSUZtRlF0OU42dGFjdXBaOVJzMlFPSDBLNDZZLVlUZDJobW1qbjNsX0tTb0E3MFZ1Q1hHd3VfaW5ESmxXWDJ0SS1OaEJlWFVSaElIZXZJbzk2Ui00QV9FMUFLQnhjU1RMcENZa3RWUzZESmpqZHRZWHlLN3NCNnZaVkxFN2VmSEd1N3hibVFzbw?oc=5']",2
83,2,0.0,8401,2025-10-01T00:00:00,2025-10-01,"Trump's legal crackdown on ""sanctuary"" cities and states yields few results so far - cbsnews.com. Trump's legal crackdown on ""sanctuary"" cities and states yields few results so far cbsnews.com",['Google News'],['https://news.google.com/rss/articles/CBMiekFVX3lxTE9VV1ZjT0xHYVNISHZMdUxjRy1GUkdQVk1YeXZpOW80SkI5Y2NQbVpjYnpCbUZnOC1NcTVhYmphbjlDNWY4cm5jdE5MTlQyQTVkUlV3OFIydnVqN25VOHludWJVeF8xekZGOXQ3VGNtNzZISXRuQV9VcnR30gF_QVVfeXFMTldyMmllV3B3eER1cmstM0xieU9YcXYwWHlKckJFUXhObjVPQ1BRcHVlU2hYVGxzNmpOWUtfS01NUXpMOVJHNkhjeDYwbmZrOG4tanBtUFp3MnZSR29SUUZJVkdLbHVnaHZBYjBRdGxWaldhUC1FZE1qU2MwM2liRQ?oc=5'],1
93,2,0.0,7060,2025-05-22T00:00:00,2025-06-02,New Jersey ‘Sanctuary Cities’ Sued by Trump Administration Over Immigration Policies - Bloomberg.com. New Jersey ‘Sanctuary Cities’ Sued by Trump Administration Over Immigration Policies Bloomberg.com,['Google News'],"['https://news.google.com/rss/articles/CBMikgFBVV95cUxNTUhNU0pBdFEtODBhYVhtNk80cEQ1WVdNbkdSNkVVYXdlbXFCakNxcm9Uc0tUZ2REOWdiUHhraFIxU2Utb3p6MlI3YldZR0VXZENEcVdGM3ZGR0ctTklpbmlxSUZmUk4zeU44bTE0RFZEc2hqQ1VPUjF6RS13Yk5nenZ2UkZ0dnZVS3FxRklJMjN5Zw?oc=5', 'https://news.google.com/rss/articles/CBMirgFBVV95cUxPc2FJT1hIYjhLQ2V0TURHRnduTW5KMklMNWV2ang1RFMwY0tVTlZoOW51Z1F4U2k2Y2pBV282QmtQT0xVY0hpd2stWEtCaEkzOXRqOHVxdm80QU0tbkgzUE1YU2VMZEMtS1BucFRHaElER2JxZ1BxNkRWSVJzR2FVMXhyWC1xeGZJY2JIZWFCTTVFRlJGLVR5a21UNmRBSVJXcmh6M2dPd3A5NTFmMGc?oc=5']",2
82,3,0.0,7060,2025-06-03T00:00:00,2025-09-18,Bergen County town removed from federal list of sanctuary cities. Here's why - Bergen Record. Bergen County town removed from federal list of sanctuary cities. Here's why Bergen Record,['Google News'],"['https://news.google.com/rss/articles/CBMi2AFBVV95cUxPVFBKTjF0NlpVdGdiLUhEVTJVT21kTElGSzdmNjB2Q0ljMlFfbjBDLVFkblhMUFpydzVBb21fX0pCMWNBX0xYNHJrTktNTDlmeXlnZ1dOUUxySVVEMGE1dE9qUE1TYkJHb2FwMGdxNnNLS0VJVk1tQTVYczhMUVA5ZDNEMDVMa1FEZzVTQkljX1FlQ0NHU05MRExIYTJhbkJkNG1RM2IzWkJjV29seEE3cUlqc2VEWTFHNG83U2UxalljMUxza0Ezb1JHc1NHa3VnTXhLS0RibXU?oc=5', 'https://news.google.com/rss/articles/CBMixgFBVV95cUxNZHNIdXlyQUtuWEtFWURPODF4amFZV0VHTnhSU3hwekVjQ2h4OC16SzkwRTkwbzVTV3BPbTVVOV9HdkFxem14cUYtUTdDWlJMNXY3Z3B3VHNvenkzNC1QVVpxN1JsWmF1cHBtcW5abGU1OFFaTkh1akZ1UGh1OEdYSWtaWmNYcUtmSm1oQ0RCNGh4N3NaanJzSDAtc2tkbEFyWUVkSFBnalJ4Vm10NUR3eXVDUGxWbDcxcUVoaGQ0UzlRUTV2N1E?oc=5', 'https://news.google.com/rss/articles/CBMiowFBVV95cUxOUnZUMkNna19pX2ZpZjEwWDlrMDJjS0V2TzgySlk4N2dRX3lMZ1R5eUNNOXFjWTlSU0t1QWlYNmx0Z3FFaTV6YmlTcTI4b1BycDg3VXBqdDFHcDMwQzhzbjVibFlvTzMyVkNtMEgtWmhxZ2pFdHB4WGtfS1dHSDd3NlZTLURIRGpOR3VQSjlSZjh3TUZ0dk5tVUZIVkxaeFBhS25B?oc=5']",1
